,TwittID,TextData,TweetCreatedAt,RetweetCount,TweetFavouriteCount,TweetSource,UserID,UserScreenName,UserName,UserCreatedAt,UserDescription,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,HttpCount,HashtagCount,MentionCount,TweetCount
201,1119818441555419137,RT @Kamily12_: Era soo alguém pra conversa mesmo😴,2019-04-21 04:21:36,1,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,1,2798
202,1119788587069968385,RT @Cretino_021: +2 de ontem 😅 https://t.co/AzhtUULGXT,2019-04-21 02:22:58,31,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,1,0,1,2798
203,1119653273940692997,RT @Keciabjs: 💖💚 https://t.co/OtmzTwl5p7,2019-04-20 17:25:17,15,0,Twitter for iPhone,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,1,0,1,2798
204,1119648713012580352,RT @Lorrayne_Maia14: morro de ciúmes porém não admito,2019-04-20 17:07:09,1,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,1,2798
205,1119642998072066048,RT @ClRangel14: Tem régua do #Jone tem régua do #runinho ✂️📏💸😎 https://t.co/BYrjHAw7RF,2019-04-20 16:44:27,14,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,1,2,1,2798
206,1119547316652912640,Trem ta ativo💪🏽😡✌🏽,2019-04-20 10:24:15,0,2,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,0,2798
207,1119546824807858191,RT @CRtrem157: Ativo até de manhã 🥋🚩🎈✌️ https://t.co/s7MGoXwanf,2019-04-20 10:22:17,5,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,1,0,1,2798
208,1119510233095786498,RT @TREMDOFUNDAO: 😇😊🙈 https://t.co/3ZLmy1FV9s,2019-04-20 07:56:53,18,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,1,0,1,2798
209,1119490681708457985,RT @Lorrayne_Maia14: @arroba_551 ❤❤,2019-04-20 06:39:12,1,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,2,2798
210,1119488722108596224,@Lorrayne_Maia14 ❤❤❤❤❤❤,2019-04-20 06:31:25,0,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,1,2798
211,1119488637060698113,RT @Lorrayne_Maia14: é muito amor kkkkk,2019-04-20 06:31:04,1,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,1,2798
212,1119488627854254080,RT @Lorrayne_Maia14: se deixar eu fico falando do Derick aq td hr kkkkkkkk,2019-04-20 06:31:02,1,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,1,2798
213,1119488249389637632,RT @Lorrayne_Maia14: @arroba_551 ❤❤❤❤❤❤,2019-04-20 06:29:32,1,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,2,2798
214,1119486313504411648,@Lorrayne_Maia14 Obg meu amor🤭,2019-04-20 06:21:50,0,1,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,1,2798
215,1119486233179246593,RT @Lorrayne_Maia14: Derick tá lindo de reflexo,2019-04-20 06:21:31,1,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,1,2798
216,1119381951788593152,Nesses pique kkk https://t.co/ii3PIrXowW,2019-04-19 23:27:09,0,1,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,1,0,0,2798
217,1119365064421724160,RT @irma_da_manu: Ngm p conversar 😒,2019-04-19 22:20:02,16,0,Twitter for Android,890029615183515648,arroba_551,D.K🎈,2017-07-26 02:02:51,"Deus permite os acontecimentos, mas é você que escreve sua história.
#eternolukinhas😭😭
#liberdade_piloto_do_F/

21 974435004, aciona la",135,256,253,loading...,0,0,1,2798
218,1120412850927931395,RT @alezander: Me seeing a “road work ahead” sign and saying “I sure hope it does” to myself alone in my car https://t.co/WzzCisGX9M,2019-04-22 19:43:34,91576,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
219,1115844763763257344,RT @belurr7: 🧿 https://t.co/0vQDmItjTP,2019-04-10 05:11:37,14,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
220,1115678238922219522,"RT @YourDailyMcm: Them : tell your mom i said hey

My mom:

Me : she said hey",2019-04-09 18:09:55,33344,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
221,1115678175890219008,RT @702Austin: I can’t even walk in the sand without getting tired https://t.co/nQDcPwApDB,2019-04-09 18:09:40,64790,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
222,1115438009921490944,RT @ChillBrock: I’m sorry if you get seven texts in a row from me saying something I could’ve said in one message but I am who I am,2019-04-09 02:15:20,56950,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
223,1115437058007474176,RT @yzzibae: 🧞‍♀️ https://t.co/DSopN6gbtM,2019-04-09 02:11:33,12,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
224,1115387826282143744,@marissaurie7 i love you 🥰,2019-04-08 22:55:55,0,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
225,1115387738788900870,RT @marissaurie7: @samanthaaajae I love you 💗💗,2019-04-08 22:55:34,1,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,2,14041
226,1115345758969004032,"RT @ciaragan: i made and painted my own gown for my graduation ball! 💚✨ 

i painted over 80 flowers, sewed + stoned my dress with my mama a…",2019-04-08 20:08:45,84314,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
227,1115345602529779712,@marissaurie7 you’re so pretty..,2019-04-08 20:08:08,1,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
228,1115345517356232704,RT @_haileyramos: if you know you know https://t.co/qafQweGydW,2019-04-08 20:07:48,5974,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
229,1115267645404672000,RT @JbKnockout: So my uncle got a new credit card and they asked him if he wanted a picture on it so he thought it was gonna be a tiny pict…,2019-04-08 14:58:21,26732,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
230,1115106490136891393,"RT @Caitlyn3322: if i had a single flower for every time i think about you, i could walk forever in my garden 🌻💛 https://t.co/yA8lmI8304",2019-04-08 04:17:59,65,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
231,1115061237451231234,RT @gilliam_layla: luke combs and jason aldean showed me how a girl should be treated...miranda lambert and carrie underwood showed me what…,2019-04-08 01:18:10,19258,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
232,1115060865219350529,"RT @soppph_3: If you work for H-E-B, retweet this... trying to see something 🤪",2019-04-08 01:16:41,239,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
233,1115051898162356225,RT @wowlison: home https://t.co/qbVb3Y1zEl,2019-04-08 00:41:03,45,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
234,1114985679426064384,"RT @PyleDustin: Only 41 days of school left, but who counting anyways right? https://t.co/qwUSF0nYrf",2019-04-07 20:17:56,44,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
235,1114791479761874944,RT @meilnai: prom is gonna be a k.o. with u 💗 https://t.co/xjenfuxewJ,2019-04-07 07:26:15,127,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
236,1114621250490523650,RT @RidiculousDak: When you're trying to follow along in class but you're completely lost https://t.co/qnxBxfdsuy,2019-04-06 20:09:49,23762,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
237,1114619529026519040,RT @soleilnicole_: going off campus in hs really be like that 😭 https://t.co/An8PCjMc2X,2019-04-06 20:02:59,1458,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
238,1114349874332536832,RT @yzzibae: 👄 https://t.co/5tOALCZbtW,2019-04-06 02:11:28,20,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
239,1113964860138823680,RT @shirleyayana_: i decided to become an adult yesterday🤪🔞 https://t.co/to6KM6tpLS,2019-04-05 00:41:33,43,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
240,1113797954006073344,RT @emilygnadt_: https://t.co/w1eH9VUYD8,2019-04-04 13:38:20,581,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
241,1113797940328398848,"RT @emilygnadt_: this is how my boyfriend asked me to prom. i don’t usually share things like this, but i feel like this should be shared.…",2019-04-04 13:38:16,6188,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
242,1113659631455354880,RT @unsouIs: do you ever catch yourself being mean for no reason and you’re just like ?? take a nap ??,2019-04-04 04:28:41,58367,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
243,1112534806078861313,RT @mmelenna: just a lil love 🕊 https://t.co/MjUUZ9v5X7,2019-04-01 01:59:02,19,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
244,1112441623902912512,RT @yzzibae: 🥂 https://t.co/W2hFeS6Wk8,2019-03-31 19:48:45,45,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
245,1112182519766622208,"RT @hadnotdj: idc what nobody say, you can FEEL when somebody changing on you..",2019-03-31 02:39:10,40635,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,0,0,1,14041
246,1112174641366343680,RT @lomull: so we tried to do the invisible string trick on my friends sister and she wasn’t having it https://t.co/HhJlMGJRgl,2019-03-31 02:07:52,57575,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,1,14041
247,1112148804923518978,RT @classA1213: Took home 2 dubs @gabbriellaa_12 ❤️❤️ https://t.co/EZuuZQARN1,2019-03-31 00:25:12,25,0,Twitter for iPhone,2747771731,samanthaaajae,sam,2014-08-20 02:26:16,,0,648,634,,1,0,2,14041
248,1120412851020152833,RT @arcellcollins20: Changing in the car is a skill,2019-04-22 19:43:34,1,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
249,1120390021041807360,"@forbiddnfrtloop Classroom assassination , My hero academia",2019-04-22 18:12:51,0,1,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
250,1120123615981318144,2 people followed me and 2 people unfollowed me // automatically checked by https://t.co/wVUHh3cUXH,2019-04-22 00:34:15,0,0,fllwrs,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,0,1284
251,1119977990350344192,Who do you really love well that’s sure to be in question,2019-04-21 14:55:35,0,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,0,1284
252,1119977848343805953,RT @grantg30: Bro Troy Bolton hit the hardest woah I’ve ever seen. https://t.co/adzGmm9U6W,2019-04-21 14:55:01,90805,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,1,1284
253,1119973778325495808,Im really not ready for Engame. Like im panicking as Thursday gets closer,2019-04-21 14:38:51,1,2,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,0,1284
254,1119811980448149504,I like when money makes a difference but dont make you different,2019-04-21 03:55:55,0,1,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,0,1284
255,1119790289961594880,Weekly https://t.co/vjNI5sxJSf,2019-04-21 02:29:44,0,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,0,1284
256,1119737365575213056,Oh he foolin https://t.co/iH6G7K0aeZ,2019-04-20 22:59:26,0,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,0,1284
257,1119731374934691841,RT @Nasty11Nick: Somebody cash app me,2019-04-20 22:35:38,2,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
258,1119717808978444295,@_DCM__ Gotta Pull up on em https://t.co/XQxOMmRvEt,2019-04-20 21:41:43,0,1,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,1,1284
259,1119716009114468353,@_Mahogany__ 🙋🏾‍♂️... https://t.co/JlX59lXpSh,2019-04-20 21:34:34,0,3,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,1,1284
260,1119675363200831488,@ohayeblue https://t.co/BTZK7dItGy,2019-04-20 18:53:03,0,1,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,1,1284
261,1119672741811183616,RT @5LOADING: Go to your settings on Twitter-&gt; Privacy and safety-&gt; Scroll down till you see muted-&gt; Click words and put in anything you ne…,2019-04-20 18:42:38,2,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
262,1119672019401019394,RT @RickyCartier: This weather is so depressing,2019-04-20 18:39:46,2,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
263,1119671243811237888,@ohayeblue Whenever,2019-04-20 18:36:41,0,1,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
264,1119669920965566465,The office binge watch @ohayeblue 👀,2019-04-20 18:31:26,0,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
265,1119607781286469632,3 dots you thinking of a reaction still,2019-04-20 14:24:31,0,1,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,0,1284
266,1119607526385909762,@aaliyahsesi As it should 💀,2019-04-20 14:23:30,0,1,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
267,1119591843249967105,I message games https://t.co/2uPJp2uwug,2019-04-20 13:21:11,0,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,0,1284
268,1119591296270729218,@aaliyahsesi Thats.. tough 😭,2019-04-20 13:19:00,0,1,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
269,1119366740687949824,Cant wait to see y’all memorial pics... lets break Twitter. This could be our last one,2019-04-19 22:26:42,0,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,0,1284
270,1119236500082843648,@ohayeblue I did🙂,2019-04-19 13:49:10,0,1,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
271,1119234401454497793,"Me: How old is you

Them: 15

Me: https://t.co/LxdYInwrBp",2019-04-19 13:40:50,0,5,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,0,1284
272,1119225745371484162,Yo mcm dont go out the day of the memorial,2019-04-19 13:06:26,0,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,0,1284
273,1119064900670820353,Yo mans waves don’t swim like mine👿,2019-04-19 02:27:18,0,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,0,1284
274,1118871477170909185,"Unless Jesus call me within the next   
2 hours and 17 minutes and 53 seconds, while im watching this Yonce film, DO NOT CONTACT ME‼️",2019-04-18 13:38:42,0,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,0,1284
275,1118870343916183552,😶 https://t.co/G4joGEdnUn,2019-04-18 13:34:12,0,0,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,0,1284
276,1118780980117037057,one person followed me // automatically checked by https://t.co/wVUHh3cUXH,2019-04-18 07:39:06,0,0,fllwrs,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,1,0,0,1284
277,1118579178801115136,@Yung_Mr_Trill True,2019-04-17 18:17:13,0,1,Twitter for iPhone,919118066289606656,RioNextDoor,Papi,2017-10-14 08:29:58,My Mount Rushmore is me with 4 different expressions . 👻Riohxncho / Ig:rio.hxncho,81,119,106,Narnia,0,0,1,1284
278,1120412851515031552,"RT @Jorginhowesko: Jesus chamou Judas de amigo
mas não foi por falsidade

É que a falta de caráter de Judas, não mudou o caráter de Jesus…",2019-04-22 19:43:34,119,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,0,0,1,101
279,1120410735039983616,RT @ihzueira: Sigo todos os 100 primeiros que me seguirem agora  🔥🔥🔥🔥🔥 https://t.co/MYpuv1KNyM,2019-04-22 19:35:10,22,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
280,1120406089978322944,RT @astristezas: ela não é mais Adele agora vai ser de outro https://t.co/hxL5tlElxO,2019-04-22 19:16:42,68,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
281,1120402337724497922,RT @alenycastilho: tem coisas que eu faço q eu só consigo pensar: parabéns pela minha coragem pq vergonha na cara não tenho,2019-04-22 19:01:48,534,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,0,0,1,101
282,1118379213831200768,"RT @Amor_Corrompido: ⠀
 
⠀
⠀
⠀⠀        
                  S E M
                S O N O
                      E
                 C O M…",2019-04-17 05:02:37,384,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,0,0,1,101
283,1118291002874155009,RT @vimpdesabafar: estudar p prova // entregar nas mãos de Deus e ir na fé https://t.co/pjdaJ433Np,2019-04-16 23:12:06,4452,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
284,1118202329763930114,"RT @amigasuadoida: solteira eh uma palavra muito forte, prefiro dizer

abandonada",2019-04-16 17:19:45,231,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,0,0,1,101
285,1118200431128252416,"RT @ElderTaai: E no final, 
só temos 
a nós mesmos. https://t.co/IbjfCpSJrL",2019-04-16 17:12:12,1146,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
286,1118187747737579520,RT @videossatisfato: https://t.co/xyXo8WginF,2019-04-16 16:21:48,321,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
287,1117727330355384320,RT @videossatisfato: https://t.co/GqeECF5wrM,2019-04-15 09:52:16,747,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
288,1117596374588166144,RT @FrasesPNPLofc: https://t.co/3NqTVbdpYH,2019-04-15 01:11:54,223,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
289,1115773133632315392,"RT @CaduMultimarcas: Conjunto apenas 99,00$ 🤤😨 https://t.co/vkrZITajV5",2019-04-10 00:26:59,20,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
290,1115766899000913920,"RT @maefalasreal: um dia você vai ter filhos iguais a você, aí vai ver quanto eu sofro",2019-04-10 00:02:13,333,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,0,0,1,101
291,1115670139888852992,"RT @dgcitando: ficar de vela ok,agora escuta o barulho do beijo aí já é demais",2019-04-09 17:37:44,324,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,0,0,1,101
292,1114951031996260355,RT @bilheteironico: https://t.co/voPNIJTRr7,2019-04-07 18:00:15,206,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
293,1114943352972169216,RT @alenycastilho: O que tá acontecendo com essas crianças? KKKKKKkKkKkkkKkkK https://t.co/aVs5qXIDGv,2019-04-07 17:29:44,1009,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
294,1114894008109559808,RT @ihzueira: Aaaw https://t.co/1FtCCHj5IG,2019-04-07 14:13:39,175,0,TweetDeck,2578845920,eudoguinha,Doguinha,2014-06-20 15:26:22,.,1,99180,6011,,1,0,1,101
